site,section,title,summary,link,published,body,clustering_index
reuters,world,Pakistan military says it concludes week-long fight against Baloch separatists - Reuters,"<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxOQ29VVVNpQ0tnM0thV1lBNzhnSF9ycVM1SkktdUQ5QkxMMURicnNrcG9nc203Sy1KU0hlU2tNSGhYY2QtRG5mSEZwRWlTczZMd3ZxWHYycmRWMlJtV0dta2Y0QWpQWU82VmpEVGlJaDJOSGtPeUlERG9iNEdEZnNBVUpSWFJUNjN0S1UyS2ZFNkdVekRHTmZIbHNmNy1wV3pjOXU2cFBIMklkNnVjYUlrZzNFLWdSbWlMWmFGdUpObGdQNjNMWVJBN2d3UQ?oc=5"" target=""_blank"">Pakistan military says it concludes week-long fight against Baloch separatists</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiywFBVV95cUxOQ29VVVNpQ0tnM0thV1lBNzhnSF9ycVM1SkktdUQ5QkxMMURicnNrcG9nc203Sy1KU0hlU2tNSGhYY2QtRG5mSEZwRWlTczZMd3ZxWHYycmRWMlJtV0dta2Y0QWpQWU82VmpEVGlJaDJOSGtPeUlERG9iNEdEZnNBVUpSWFJUNjN0S1UyS2ZFNkdVekRHTmZIbHNmNy1wV3pjOXU2cFBIMklkNnVjYUlrZzNFLWdSbWlMWmFGdUpObGdQNjNMWVJBN2d3UQ?oc=5,2026-02-05 07:10:00+00:00,,
reuters,world,Japan PM Takaichi's reflationist aide calls for fiscal discipline - Reuters,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPYjVHWGQxZU5sakpKbXpJdEFUNExlVjd6NG14OE9HUkdWdjJtZjJkVl9hTDhwQ1FzamRmdFN0STJGdERqeFdQRXlCVHlXbVNQTXkzaDZqWlVRVWZzMHJvZmgwNGdPV1FXbVdSM0M0Nkd4U0FKX2J2dmpuNVc5ZUhhMF82TkRROWpvRE05a0RDcWJkMXFFajcyenlvUHNQbDVQS19MWngtbDZwNzU3anpXZGJLUERUUQ?oc=5"" target=""_blank"">Japan PM Takaichi's reflationist aide calls for fiscal discipline</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMitgFBVV95cUxPYjVHWGQxZU5sakpKbXpJdEFUNExlVjd6NG14OE9HUkdWdjJtZjJkVl9hTDhwQ1FzamRmdFN0STJGdERqeFdQRXlCVHlXbVNQTXkzaDZqWlVRVWZzMHJvZmgwNGdPV1FXbVdSM0M0Nkd4U0FKX2J2dmpuNVc5ZUhhMF82TkRROWpvRE05a0RDcWJkMXFFajcyenlvUHNQbDVQS19MWngtbDZwNzU3anpXZGJLUERUUQ?oc=5,2026-02-05 07:11:00+00:00,,
economic_times,markets,"AI job fears trigger IT selloff; Unmesh Sharma sees opportunity for Indian IT, not doom","Indian technology stocks experienced a sharp decline following AI breakthroughs. However, an expert highlights that India's strength lies in AI implementation rather than core innovation.  Electronics manufacturing services are identified as a multi-year growth sector. Investors are advised to navigate volatility with a focus on structural themes and disciplined positioning for future gains.",https://economictimes.indiatimes.com/markets/expert-view/ai-job-fears-trigger-it-selloff-unmesh-sharma-sees-opportunity-for-indian-it-not-doom/articleshow/127926107.cms,2026-02-05 07:13:07+00:00,"Indian technology stocks experienced a sharp decline following AI breakthroughs. However, an expert highlights that India's strength lies in AI implementation rather than core innovation.  Electronics manufacturing services are identified as a multi-year growth sector. Investors are advised to navigate volatility with a focus on structural themes and disciplined positioning for future gains.
Anthropic AI plug-ins creating chaos in IT stocks. Too early for you to plug out?
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,markets,'Software-mageddon' leaves investors bargain-hunting but wary,"Wall Street's software sector is experiencing a significant downturn, dubbed ""Software-mageddon,"" as investors grapple with the disruptive potential of artificial intelligence. This selloff, marked by substantial market capitalization losses, has led some to consider buying beaten-down stocks, while others await clearer signals of AI integration and its impact on future software sales.",https://economictimes.indiatimes.com/markets/us-stocks/news/software-mageddon-leaves-investors-bargain-hunting-but-wary/articleshow/127926526.cms,2026-02-05 07:15:10+00:00,"Wall Street's software sector is experiencing a significant downturn, dubbed ""Software-mageddon,"" as investors grapple with the disruptive potential of artificial intelligence. This selloff, marked by substantial market capitalization losses, has led some to consider buying beaten-down stocks, while others await clearer signals of AI integration and its impact on future software sales.
The S&P 500 software and services index has tumbled 13% in just the past week, shedding more than $800 billion in market capitalization in that time
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,markets,Japan's Nikkei falls as tech shares drag; Astellas surges,"Japan's Nikkei index saw red on Thursday as technology stocks faltered, raising flags over the hefty investments tied to Artificial Intelligence. The decline was accentuated by a steep fall in shares of SoftBank Group, following Arm Holdings' disappointing revenue report. In contrast, the pharmaceuticals sector maintained its resilience, spurred by an optimistic forecast from Astellas Pharma which uplifted its stock.",https://economictimes.indiatimes.com/markets/stocks/news/japans-nikkei-falls-as-tech-shares-drag-astellas-surges/articleshow/127926848.cms,2026-02-05 07:26:19+00:00,"Japan's Nikkei index saw red on Thursday as technology stocks faltered, raising flags over the hefty investments tied to Artificial Intelligence. The decline was accentuated by a steep fall in shares of SoftBank Group, following Arm Holdings' disappointing revenue report. In contrast, the pharmaceuticals sector maintained its resilience, spurred by an optimistic forecast from Astellas Pharma which uplifted its stock.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
reuters,world,China faces higher prices for further U.S. soybean buys to please Trump - Reuters,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPZlN1UE0wbnNVb3g0MHRiWDBtb2FSMzlibkEwSDhudnNlNnpzci10LVVMbFNFMkFyS0ZTajFHUW5aek16bzU5a09IeGtsNFUxeFJkY2ZkaWtZemRGcHN1aFVFLU5NTXFOTV90aEVUaUFfb2xpamY0aGxzUDQ4X1RwMTFzM0xWbUtyd1RzYzBnTFhFMzJnUHFMNHRBdFZnV3ltRkdNMUJqbDVYdXJfZGRJ?oc=5"" target=""_blank"">China faces higher prices for further U.S. soybean buys to please Trump</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxPZlN1UE0wbnNVb3g0MHRiWDBtb2FSMzlibkEwSDhudnNlNnpzci10LVVMbFNFMkFyS0ZTajFHUW5aek16bzU5a09IeGtsNFUxeFJkY2ZkaWtZemRGcHN1aFVFLU5NTXFOTV90aEVUaUFfb2xpamY0aGxzUDQ4X1RwMTFzM0xWbUtyd1RzYzBnTFhFMzJnUHFMNHRBdFZnV3ltRkdNMUJqbDVYdXJfZGRJ?oc=5,2026-02-05 07:32:00+00:00,,
livemint,markets,Ashish Kacholia portfolio: Small-cap textile stock surges 47% in three sessions. Do you own?,"Faze Three's stock rose 2% to  ₹540.40, reaching a two-month high amid investor interest, following a 20% upper circuit limit due to optimism over the India-US trade deal. The company, reliant on exports, benefited from reduced tariffs on Indian goods.",https://www.livemint.com/market/stock-market-news/ashish-kacholia-portfolio-small-cap-textile-stock-surges-47-in-three-sessions-do-you-own-11770274058028.html,2026-02-05 07:33:00+00:00,"In the previous trading session, the stock locked in a 20% upper circuit limit for the second time, triggered by optimism over the India–US trade deal, taking the three-day cumulative gain to 47%. The run-up also boosted the stock’s one-year return to 27% and its five-year return to a massive 650%.
Textile stocks have been among the hardest hit in recent months, as the sector, which is heavily dependent on the US market, faced steep tariffs of up to 50%, with analysts warning that sustained higher duties could hurt demand and margins.
For Faze Three, the announcement came as a major relief, as the company derives nearly 90% of its revenue from exports to the US, the UK, and Europe, as per the company's recent annual report.
Notably, India has free trade agreements (FTAs) and bilateral trade agreements (BTAs) with all three regions.
The majority of the stake is owned by promoters, accounting for 58%, followed by general shareholders with a 40.7% stake.
Faze Three is engaged in the manufacturing and exporting of superior quality, high-end home textile products, supplying top retailers across the globe. It offers a diversified product line, with its main products including bathmats, bath rugs, chair pads, blankets, rugs, throws, floor coverings, bedspreads, patio mats, and seat covers.
Disclaimer:We advise investors to check with certified experts before making any investment decisions.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
livemint,markets,'PEs can change in a jiffy': Samir Arora on why Indian IT’s comfort zone is costly amid AI disruption,"Samir Arora, Group CIO and Fund Manager of Helios Capital, said that Indian IT companies cannot see beyond their nose, focusing obsessively on the next quarter’s order book and guidance rather than the structural shifts reshaping global technology spending.",https://www.livemint.com/market/stock-market-news/pes-can-change-in-a-jiffy-samir-arora-on-why-indian-it-s-comfort-zone-is-costly-amid-ai-disruption-11770276371218.html,2026-02-05 07:33:17+00:00,"""As I have said many times here, Indian IT companies cannot see beyond their nose - they only worry about next quarter's orders and guidance, and if there is visibility for that, they feel confident,"" said Arora.
His criticism comes at a time when analysts were celebrating buybacks as a positive for the sector. Just days ago, buyback announcements were being framed as shareholder-friendly moves that would marginally improve post-tax returns under new regulations.
Arora pointed out a mismatch in scale and relevance in the way Indian IT and global tech giants function by juxtaposing the market reaction to taxation changes in buyback against the capex announcement by Google.
""Imagine that 3 days ago, analysts were celebrating the fact that buybacks are a big positive for the industry - at the same time, Google announces that their capex budget can double to USD 175 billion in one year, and our fellows are celebrating that there will be approx. 0.6 pct saving in taxes due to new buy back rules ( on 3 pct odd dividend yield now coming in via buy backs),"" Arora said.
The message from the IT selloff suggests that buybacks and short-term capital return stories may cushion sentiment temporarily, but do little to address the strategic question confronting Indian IT — how to stay relevant when global tech spending priorities are being radically reshaped by AI.
Arora stresses that earnings do not need to change dramatically in one year for stocks to correct sharply. Valuations, however, can ""change in a jiffy"".
Vikas Khemani, founder of Carnelian Asset Management, and a well-tracked market voice, agreed with Arora. He said it is time to wake up, especially for promoters who have ""preached government about R&D"".
Khemani argued that it's time to put the money where your mouth is. ""People like Mr Narayan Murthy, who have preached government all along their life to invest in R&D has not done anything for R&D despite having billions at their disposal. If nothing else, they should have created/invested every year 2% of their profit in venture funds (internal or external)… this wouldn’t compromise their profits, but money which earns 5% in treasure will get to innovation. Have wondered why these stalwarts have never done it!!!! It’s never too late,"" Khemani opined.
Arora also turned the lens inward, blaming not just managements but the broader market ecosystem. “It is also the fault of all of us,” he wrote.
Indian markets, he argued, have little patience for experimentation. Promoters are often criticised for investing even their own private capital into new ideas —whether personal flying machines or health technology ventures.
Loss-making businesses are routinely mocked, regardless of what they may be building in the interim. Investors and commentators admire fund managers who proudly declare that they “don’t buy loss-making companies"".
Arora quipped, ""With everyone focused solely on cash flows in the immediate term, what can managements also do.""
Disclaimer: This story is for educational purposes only. The views and recommendations expressed are those of individual analysts or broking firms, not Mint. We advise investors to consult with certified experts before making any investment decisions.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
reuters,world,"Ukraine, Russia end second round of peace talks with agreement on prisoner swap, new meeting - Reuters","<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxNUW5XekVHRXo3SS1iMzJ1dkRtNFM1ZkRySmdvOFpUMWxuYzZmUjd3MTdnTlZzNWt4SUdYSEoxWTdkT1lVaXN5WUswLTNWZEdGZXE2Y0lVLXJrbWM3bjZvQ3FuT1F5b2Z3VHJiRk9RaTJndXJMUWhRLTQzOWRnTnQyTW5sSFMxMjQ4WG5TTV84dkVDa19fbTM4aUlhOA?oc=5"" target=""_blank"">Ukraine, Russia end second round of peace talks with agreement on prisoner swap, new meeting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMimwFBVV95cUxNUW5XekVHRXo3SS1iMzJ1dkRtNFM1ZkRySmdvOFpUMWxuYzZmUjd3MTdnTlZzNWt4SUdYSEoxWTdkT1lVaXN5WUswLTNWZEdGZXE2Y0lVLXJrbWM3bjZvQ3FuT1F5b2Z3VHJiRk9RaTJndXJMUWhRLTQzOWRnTnQyTW5sSFMxMjQ4WG5TTV84dkVDa19fbTM4aUlhOA?oc=5,2026-02-05 07:35:43+00:00,,
reuters,world,"India, Gulf Cooperation Council agree on terms to start free trade pact talks - Reuters","<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxOSGNNSk5EajRLdkh5cTdZRUpXemJkazc2NjloWTB1RV85cXlFMGtoQ01aeTRva19RSHZEaGdVRXkxVUJKT3B3NFBNWWdsMHpZSElIUUtGUUQ2UVBLV1VxQm9NVTRUTmJ5c1RmdWE4VWY3WWV6YkZ1UF91ZV83RlJCYUJmM0dPbXhNTHN2QTJTMjUwamFJbGs3YzhuRHZiWmpidDZTV29Ba1QzdWJpUHpoV1dMaEY0YjdxOXc?oc=5"" target=""_blank"">India, Gulf Cooperation Council agree on terms to start free trade pact talks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiugFBVV95cUxOSGNNSk5EajRLdkh5cTdZRUpXemJkazc2NjloWTB1RV85cXlFMGtoQ01aeTRva19RSHZEaGdVRXkxVUJKT3B3NFBNWWdsMHpZSElIUUtGUUQ2UVBLV1VxQm9NVTRUTmJ5c1RmdWE4VWY3WWV6YkZ1UF91ZV83RlJCYUJmM0dPbXhNTHN2QTJTMjUwamFJbGs3YzhuRHZiWmpidDZTV29Ba1QzdWJpUHpoV1dMaEY0YjdxOXc?oc=5,2026-02-05 07:38:00+00:00,,
livemint,markets,"Upcoming IPO: Aye Finance IPO opens on February 9. GMP, 10 key things to know from RHP before investing","Aye Finance serves India's MSME sector, facing a  ₹34 trillion credit gap. The company reported a profit of  ₹175.3 crore for FY 2025, with net interest income rising by 37.9%. An IPO is set for February 2025, with a price range of  ₹122-129 per share.",https://www.livemint.com/market/ipo/aye-finance-ipo-gmp-aye-finance-ipo-aye-finance-ipo-price-band-aye-finance-ipo-details-upcoming-ipo-11770268645180.html,2026-02-05 07:46:25+00:00,"Aye Finance IPO GMP today is₹5. Considering the upper end of the IPO price band and the current premium in the grey market, the estimated listing price of Aye Finance share price was indicated at₹134 apiece, which is 3.88% higher than the IPO price of₹129.
This₹1,010 crore offering consists of a new equity issue of₹710 crore and a sale of shares valued at₹300 crore from existing shareholders, which include Alpha Wave India, MAJ Invest Financial Inclusion Fund, CapitalG (a part of Alphabet), LGT Capital, and Vikram Jetley. At the top end of the price range, the valuation of the company is approximately₹3,184 crore.
Among the prominent investors, Elevation Capital possesses a 16.03% stake, trailed closely by LGT Capital at 13.99%, Alphabet through CapitalG with 13.14%, and Alpha Wave India holding 11.1%. The company stated that the capital generated from the new issuance will be directed towards meeting future funding requirements due to business and asset growth.
The lead managers for the issue include Axis Capital, IIFL Capital Services, JM Financial, and Nuvama Wealth Management, while Kfin Technologies Ltd. acts as the registrar for the offering.
Aye Finance IPO has reserved not less than 75% of the shares in the public issue for qualified institutional buyers (QIB), not more than 15% for non-institutional Institutional Investors (NII), and not more than 10% of the offer is reserved for retail investors.
Tentatively, Aye Finance IPO basis of allotment of shares will be finalised on Thursday, February 12 and the company will initiate refunds on Friday, February 13, while the shares will be credited to the demat account of allottees on the same day following refund. Aye Finance share price is likely to be listed on BSE and NSE on Monday, February 16.
Aye Finance is primarily led by co-founders Sanjay Sharma (MD & CEO) and Vikram Jetley, with Sanjay Sharma focusing on strategic and operational aspects, drawing on his vast experience in banking. Major stakeholders, including Elevation Capital and LGT Capital, hold significant shares in the company; however, due to its investment framework, Aye Finance does not have a single identifiable promoter in the conventional manner.
As per the company's red herring prospectus (RHP), the company's listed peers include SBFC Finance Ltd (with a P/E of 27.32), and Five-Star Business Finance Ltd (with a P/E of 12.07).
Aye Finance is an NBFC-ML (non-banking financial company – middle layer) that specializes in offering loans to micro-scale micro, small, and medium enterprises (MSMEs) throughout India. The company provides a variety of business loans for both working capital and expansion needs, secured by the hypothecation of working assets or property as collateral, catering to customers in sectors such as manufacturing, trading, services, and allied agriculture.
They rank among the top non-banking financial institutions (NBFCs) supplying business loans to the largely neglected micro-scale enterprises in India, with a customer base of 586,825 active unique clients spanning 18 states and 3 union territories, alongside assets under management (AUM) of₹60,276.22 million, as reported by CRISIL on September 30, 2025.
The bank offers a variety of loan products specifically tailored for the MSME sector, with a primary focus on micro enterprises. Their diverse range of products, which includes both secured and unsecured term loans as well as working capital options, is designed to meet the unique business needs of these micro enterprises, addressing everything from daily working capital requirements to long-term capital investments.
They target micro enterprise owners in urban and semi-urban areas, especially those engaged in cash-and-carry operations within the manufacturing, trading, service, and allied agriculture sectors. While these customers typically have businesses that have been running for over five years, many do not possess documentation such as income proof, business registration, GST registration, income tax returns, and bank statements, as noted in the CRISIL Report.
The sector in which the company functions involves MSMEs in India that encounter a significant credit shortfall, estimated to be₹103.00 trillion as of fiscal 2025.
98% of these MSMEs are classified as micro enterprises, and as of Fiscal 2025, the total potential credit demand is projected to be around₹76 trillion, while the existing formal financing is approximately₹42 trillion, leaving an estimated credit gap for MSMEs of about₹34 trillion. The proportion of NBFCs has grown from 9.2% in Fiscal 2019 to 16.6% in Fiscal 2025, and this share is anticipated to continue increasing as NBFCs enhance their focus on this sector, according to a CRISIL Report.
For the fiscal year concluding in March 2025, Aye Finance recorded a profit of₹175.3 crore, representing a modest increase from₹171.7 crore in the prior year.
Net interest income surged by 37.9% to₹858 crore, compared to₹622.2 crore. By September 2025, the company serviced 5.86 lakh active unique customers and managed assets totaling₹6,027.6 crore, reflecting its expanding influence in the lending industry.
Fifty percent of the equity shares assigned to anchor investors in the anchor investor portion will have a lock-in period of 90 days beginning from the date of allotment, whereas the remaining 50% of the equity shares granted to these anchor investors will be subject to a lock-in period of 30 days from the date of allotment.
Disclaimer: The views and recommendations above are those of individual analysts, experts and broking companies, not of Mint. We advise investors to check with certified experts before making any investment decision.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
economic_times,industry-auto,Tata Motors to start assembling Range Rover Evoque in its new India plant,"Tata Motors will begin assembling the Range Rover Evoque at a new factory in southern India on February 9th, aiming to capture surging domestic demand for luxury cars. This move centralizes JLR's Indian operations and seeks to price competitively against German rivals, with potential for future exports.",https://economictimes.indiatimes.com/industry/auto/cars-uvs/jaguar-land-rover-tata-motors-to-start-assembling-range-rover-evoque-in-its-new-india-plant-jlr-parent-factory/articleshow/127927200.cms,2026-02-05 07:46:50+00:00,"Tata Motors will begin assembling the Range Rover Evoque at a new factory in southern India on February 9th, aiming to capture surging domestic demand for luxury cars. This move centralizes JLR's Indian operations and seeks to price competitively against German rivals, with potential for future exports.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
reuters,world,China criticises US plan for critical minerals trade bloc - Reuters,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxPS2gzX3ZvX3h0V0hISkt0aDNsUHk5VFN5NUV5UDV6ZFlDb1Jkbnp4UDVGdF9JTGtZSEJlem55ZDg1MlYxLUpwOE1NTTROYXpWQW96alR5MDk1aHN2UlFpX3Q3Sk15ZGVGOHNfX1h5T3lyUEFEQzBKWWxYNUtiVGlFa3FDeWxHb1RodVk0RzBRWWM2SmlXQU5rTkFjbGpHX28yQ2hv?oc=5"" target=""_blank"">China criticises US plan for critical minerals trade bloc</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiowFBVV95cUxPS2gzX3ZvX3h0V0hISkt0aDNsUHk5VFN5NUV5UDV6ZFlDb1Jkbnp4UDVGdF9JTGtZSEJlem55ZDg1MlYxLUpwOE1NTTROYXpWQW96alR5MDk1aHN2UlFpX3Q3Sk15ZGVGOHNfX1h5T3lyUEFEQzBKWWxYNUtiVGlFa3FDeWxHb1RodVk0RzBRWWM2SmlXQU5rTkFjbGpHX28yQ2hv?oc=5,2026-02-05 07:49:00+00:00,,
livemint,markets,"Grover Jewells IPO Day 2: Issue subscribed 1.76x so far — Check GMP, subscription status, and other key details","Grover Jewells IPO shares were trading at a premium of  ₹2.5 in the grey market. Established in 2021, Grover Jewells is involved in the design and manufacture of gold jewellery for the wholesale market.",https://www.livemint.com/market/ipo/grover-jewells-ipo-day-2-issue-subscribed-1-76x-so-far-check-gmp-subscription-status-and-other-key-details-11770272325277.html,2026-02-05 07:57:50+00:00,"Established in 2021, Grover Jewells is involved in the design and manufacture of gold jewellery for the wholesale market. Its offerings span plain gold, studded, and semi-finished jewellery in 22-karat, 20-karat, and 18-karat ranges. The company runs two showrooms located in Delhi’s Karol Bagh and Chandni Chowk, serving wholesale, retail, and direct-to-consumer customers.
The issue has so far received bids for 48,48,000 shares, as compared to 27,52,000 shares on offer.
The Non-Institutional Investors' (NIIs) portion garnered bids for 20,00,000 shares. Meanwhile, the QIB section did not see any bids yet. The Individual Investors' portion received bids for 28,48,000 shares so far on the second day of bidding.
The shares of Grover Jewells were trading at a premium of₹2.5 in the grey market, according to data from Investorgain. Grover Jewells IPO GMP signals that the listing price will be₹90.5, which is 2.84% higher than the IPO price of₹88.
Grover Jewells has set the price band for the issue at₹83–88 per share. Investors can bid in lots of 1,600 shares, with the minimum retail application amounting to₹2,81,600 for 3,200 shares, as they need to apply for at least two lots.
The issue consists of 38.44 lakh equity shares, with nearly₹32 crore available for public subscription after allotment to the market maker. As per the book-building norms, up to 50% of the net issue is reserved for qualified institutional buyers, at least 35% for retail investors, and a minimum of 15% for non-institutional investors.
Prior to the opening of the issue, the company raised₹9.62 crore from anchor investors on February 3.
The IPO proceeds will largely be used for working capital needs, with the balance allocated for general corporate purposes. Financially, the company has demonstrated consistent expansion in both scale and profitability. For the year ended March 2025, it recorded revenue of₹460.95 crore and a profit after tax of₹7.62 crore, up from₹2.78 crore in FY24.
Finshore Management Services is the book-running lead manager for the issue, while Maashitla Securities has been appointed as the registrar.
Disclaimer: This story is for educational purposes only. Please consult with an investment advisor before making any investment decisions.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
reuters,world,"India to sign trade deal with United States in March, minister says - Reuters","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxOOFBsV3hXZksxOGwtMWltcHVnU2dvbU9GczV6TnNtS1M2b1ZvTExsSndsVElfbnV0NDVvNm1uVktqcmgyOXZnXzBoNV9KOUQ1MXVKNWU5MEYwRnJVQTkwOGpzREh5eDdVUXpqeV8xeGdxMlhEMG5qajY0NTVMNVpUWXRhYXBzNVA3Q19ObmEyZDhiZlR2ZTh6TU9DRGhUY085Q1U1dmJ6YW0xMWllMUZJ?oc=5"" target=""_blank"">India to sign trade deal with United States in March, minister says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxOOFBsV3hXZksxOGwtMWltcHVnU2dvbU9GczV6TnNtS1M2b1ZvTExsSndsVElfbnV0NDVvNm1uVktqcmgyOXZnXzBoNV9KOUQ1MXVKNWU5MEYwRnJVQTkwOGpzREh5eDdVUXpqeV8xeGdxMlhEMG5qajY0NTVMNVpUWXRhYXBzNVA3Q19ObmEyZDhiZlR2ZTh6TU9DRGhUY085Q1U1dmJ6YW0xMWllMUZJ?oc=5,2026-02-05 07:58:00+00:00,,
reuters,world,Russia's Dmitriev says progress made on Ukraine peace deal - Reuters,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxQNlZmYUlBS01nSEZPaWpLZDdiMGxTUl8wcEVhVS1tM1h2dGFLQmZpeEl6bUk3QjdTeVV2ZDFnb21xTDBpbExLTzQxZ2xyNjdEU1BHS2ctcnRzMWdTQjNZd05SSHFVQzFrY0VyN0lZWE5LZXNqdGJ6VFNwUlJJS2xub1BqVVpDMlFMclp5azBBalhXRGhMbXVzRnE1Yl9NcWJ0YW1yTGhB?oc=5"" target=""_blank"">Russia's Dmitriev says progress made on Ukraine peace deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMipgFBVV95cUxQNlZmYUlBS01nSEZPaWpLZDdiMGxTUl8wcEVhVS1tM1h2dGFLQmZpeEl6bUk3QjdTeVV2ZDFnb21xTDBpbExLTzQxZ2xyNjdEU1BHS2ctcnRzMWdTQjNZd05SSHFVQzFrY0VyN0lZWE5LZXNqdGJ6VFNwUlJJS2xub1BqVVpDMlFMclp5azBBalhXRGhMbXVzRnE1Yl9NcWJ0YW1yTGhB?oc=5,2026-02-05 08:00:53+00:00,,
economic_times,markets,Godrej Properties Q3 Results: Profit rises 23% YoY to Rs 194 crore,Realty firm Godrej Properties Ltd on Thursday reported a 23 per cent increase in its consolidated net profit to Rs 193.87 crore for the quarter ended December despite lower income.,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/godrej-properties-q3-results-profit-rises-23-yoy-to-rs-194-crore/articleshow/127927677.cms,2026-02-05 08:05:22+00:00,"Realty firm Godrej Properties Ltd on Thursday reported a 23 per cent increase in its consolidated net profit to Rs 193.87 crore for the quarter ended December despite lower income.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
