site,section,title,summary,link,published,body,clustering_index
economic_times,technology,Rural India powers global AI models,"Tending crops by day and then logging on for a night shift of data labelling, 27-year-old Chandmani Kerketta is part of a rising rural Indian workforce helping power an artificial intelligence revolution. ""After my night shift of data work, I sleep a little, and then help in farming,"" said Kerketta, who now holds a history degree.",https://economictimes.indiatimes.com/tech/artificial-intelligence/rural-india-powers-global-ai-models/articleshow/127875067.cms,2026-02-03 03:22:32+00:00,,
business_standard,world_news,SICCI says business momentum between Indian-Singapore building steadily - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxPejliUnlEbmNsNE9fNThVOGR3QWlGdExsbUx0aVR3YklLSGVraHZlbDIxQ0hOXzlnTVlybDVWSUdyQml6a2VSTTBzY0RXaGp3Zm5hbkJmYTl5N3dkWVZYSVBoX0hvZkh1X0N2b0JRc0NOTW11TjlpTTlLLTEyR21CaDNnUS1yazd1czUtajlGVXJ1OVdCWmZrS1ZnVGlSSjI3Z3VNNENzd21NSE5zSWdrUE1RaFQwUHVpOXh1QndFbXc0QUZVYXlpWF9vcDd2anlxb0HSAdcBQVVfeXFMT0dGMEhaU1JrM2d5b2pOc1k0TVZobXRzVHVPTkxTaHhwV3RMX2psTHk1RFdtR1FYdElBQjJaLThkTFFPWjR6aVU4eVlsSEFVaTBxNGJhTEdNOGQ0R1NmNXhJR1V0dlNFMzJlRnlyZ0tSTXVfamlpWFVDT3ZDVXkwVDNicy1NYTBmUWNHbG12TkJaazFRZzJreUc1YUM3dTRBQlUySmsya1ItR1VNOTV6dFJTVWpQUUpIV282cDNCS0MzYXdUYXVxdnB6ZDhUYkNsUExPS3ZWZ2s?oc=5"" target=""_blank"">SICCI says business momentum between Indian-Singapore building steadily</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPejliUnlEbmNsNE9fNThVOGR3QWlGdExsbUx0aVR3YklLSGVraHZlbDIxQ0hOXzlnTVlybDVWSUdyQml6a2VSTTBzY0RXaGp3Zm5hbkJmYTl5N3dkWVZYSVBoX0hvZkh1X0N2b0JRc0NOTW11TjlpTTlLLTEyR21CaDNnUS1yazd1czUtajlGVXJ1OVdCWmZrS1ZnVGlSSjI3Z3VNNENzd21NSE5zSWdrUE1RaFQwUHVpOXh1QndFbXc0QUZVYXlpWF9vcDd2anlxb0HSAdcBQVVfeXFMT0dGMEhaU1JrM2d5b2pOc1k0TVZobXRzVHVPTkxTaHhwV3RMX2psTHk1RFdtR1FYdElBQjJaLThkTFFPWjR6aVU4eVlsSEFVaTBxNGJhTEdNOGQ0R1NmNXhJR1V0dlNFMzJlRnlyZ0tSTXVfamlpWFVDT3ZDVXkwVDNicy1NYTBmUWNHbG12TkJaazFRZzJreUc1YUM3dTRBQlUySmsya1ItR1VNOTV6dFJTVWpQUUpIV282cDNCS0MzYXdUYXVxdnB6ZDhUYkNsUExPS3ZWZ2s?oc=5,2026-02-03 03:23:14+00:00,,
reuters,world,"Australia central bank sees higher inflation, even with two rates hikes in 2026 - Reuters","<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxPMVpudnpOZm1sOURaalZGZjltYld5SDJwLU4tZE42UmpsVGFiaXktSDNsMHczMlZRd19jNzZYYzdONFVoMzlaMGRWWnNUTzBGWEdSM0drZVJEQ21UVUgyMlRRM2JWRUEwbC1YTU1zZU51ckQ2V2ZJdnFldUJNbGtPSjFrOUtfZk5SanF0NHZJa3o1US1PU1h4c0NUeHlacEV3TnVza3dLOFk0aEVIZ01KME1RdlpyQ1Q0RmdYWG5GTzJCVlNWOWNWVnFR?oc=5"" target=""_blank"">Australia central bank sees higher inflation, even with two rates hikes in 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiygFBVV95cUxPMVpudnpOZm1sOURaalZGZjltYld5SDJwLU4tZE42UmpsVGFiaXktSDNsMHczMlZRd19jNzZYYzdONFVoMzlaMGRWWnNUTzBGWEdSM0drZVJEQ21UVUgyMlRRM2JWRUEwbC1YTU1zZU51ckQ2V2ZJdnFldUJNbGtPSjFrOUtfZk5SanF0NHZJa3o1US1PU1h4c0NUeHlacEV3TnVza3dLOFk0aEVIZ01KME1RdlpyQ1Q0RmdYWG5GTzJCVlNWOWNWVnFR?oc=5,2026-02-03 03:32:01+00:00,,
reuters,world,"Taiwan must look to democracies, not China, for trade cooperation, president says - Reuters","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxOTDBidXhpZ21tWWZDOGVId1hhZ1RfUHg1eUplY1lhRmEwNXItdUh5VDBVVkMyQWc0ZlJja3hDOHMzNjVnUEcxbWJleldVaFZqR25wSG5XcHpwSmxWdmpkQXhjSlJRSmVXaUJ3Qll2T1MwMmg1aUR2QlhiS3JVZW92N2JrN0dhSE1vNUxHTmVnbHVEOEM3bHpsRm5xMEp5VTRZWGVOYnUwRjY5ME04akJINjEwd3Q3TzBIZnpN?oc=5"" target=""_blank"">Taiwan must look to democracies, not China, for trade cooperation, president says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOTDBidXhpZ21tWWZDOGVId1hhZ1RfUHg1eUplY1lhRmEwNXItdUh5VDBVVkMyQWc0ZlJja3hDOHMzNjVnUEcxbWJleldVaFZqR25wSG5XcHpwSmxWdmpkQXhjSlJRSmVXaUJ3Qll2T1MwMmg1aUR2QlhiS3JVZW92N2JrN0dhSE1vNUxHTmVnbHVEOEM3bHpsRm5xMEp5VTRZWGVOYnUwRjY5ME04akJINjEwd3Q3TzBIZnpN?oc=5,2026-02-03 03:44:51+00:00,,
reuters,world,Indian rupee and stocks soar in relief rally after US trade deal - Reuters,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxQX292NlhhMjlYQ1ZXV3BORjAxNjZmM1QtS0J3WnB0RzR5ZG41VUZCSDB3VHBTWmM1YUxqZ09nZVhvTUszODJoMFFGTkpHT05Wdno5eXZtZnVhSHBmYm5vUHN2WjJFVkFlZGR6aVNCWks3WFI1WUtnc0RvVi10cTZhaEwtZDlZUGZVZllCcVo5aDVrMDYzVkltVmlweFJZUQ?oc=5"" target=""_blank"">Indian rupee and stocks soar in relief rally after US trade deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxQX292NlhhMjlYQ1ZXV3BORjAxNjZmM1QtS0J3WnB0RzR5ZG41VUZCSDB3VHBTWmM1YUxqZ09nZVhvTUszODJoMFFGTkpHT05Wdno5eXZtZnVhSHBmYm5vUHN2WjJFVkFlZGR6aVNCWks3WFI1WUtnc0RvVi10cTZhaEwtZDlZUGZVZllCcVo5aDVrMDYzVkltVmlweFJZUQ?oc=5,2026-02-03 03:54:00+00:00,,
reuters,world,"China's Xi calls for 'equal, multipolar world' as he meets Uruguay leader - Reuters","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxORURLb09wMHlobHp0Zk5kMDF2ZmVKS29Bek5lUXgwZkUwQkVfQ2dWQ25RaVVseWRJbDM0WEJBamFQYzR5RFZ5b0JUZ0RmSG9BYVBqank5V0ozSHZhSTktS1FkVnUzUFRBUnlqbEtFSnAwWTF1QzI2UVFsbHB0WGFtdXdkT1RFNmMxMkQ2c2d2dV9JaV92LUp4RUVKRGdzV0JBNmp3eTF0VXM4eVB5cmFz?oc=5"" target=""_blank"">China's Xi calls for 'equal, multipolar world' as he meets Uruguay leader</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxORURLb09wMHlobHp0Zk5kMDF2ZmVKS29Bek5lUXgwZkUwQkVfQ2dWQ25RaVVseWRJbDM0WEJBamFQYzR5RFZ5b0JUZ0RmSG9BYVBqank5V0ozSHZhSTktS1FkVnUzUFRBUnlqbEtFSnAwWTF1QzI2UVFsbHB0WGFtdXdkT1RFNmMxMkQ2c2d2dV9JaV92LUp4RUVKRGdzV0JBNmp3eTF0VXM4eVB5cmFz?oc=5,2026-02-03 04:07:42+00:00,,
livemint,companies,Zensar in talks to acquire promoter stake in Mastek,Zensar Technologies' deal for Mastek is expected to be valued at over $200 million and could go up to $400 million,https://www.livemint.com/companies/news/zensar-technologies-promoter-stake-mastek-it-sector-chryscapital-persistent-systems-11770086047144.html,2026-02-03 04:25:53+00:00,"IT firm Zensar Technologies is in talks to acquire an 18–20% stake from promoters of mid-sized peer Mastek, three people familiar with the matter toldMint.
The proposed transaction is expected to be valued at over $200 million and could go up to $400 million, though discussions are ongoing and no deal has been finalized, the people added.
The promoter stake sale in Mastek, which has been in the works for some time, is contingent on both sides agreeing on the company’s enterprise valuation, one of the people quoted above said.
“The promoters have been wanting to sell for a while now, but, as per their current expectations, the deal could value the company at almost double its current market capitalisation,"" the person added.
Founder Ashank Desai is the company’s single-largest individual shareholder, holding about 10.95% of the shares, while chief executive Umang Nahata owns around 5.48%.
If the stake sale goes through, it could lay the groundwork for a potential merger, which would create a new entrant in Indian IT’s $1 billion revenue club. Zensar and Mastek ended last year with revenues of $624 million and $408 million, respectively.
To be sure, IT sector valuations peaked in 2021-22 amid pandemic-led digital transformation and easy global liquidity, prompting companies such as Wipro to pay premium prices for assets such as UK-based Capco. Public market multiples also expanded sharply as investors chased growth.
Since then, valuations have corrected as interest rates rose, deal-driven demand normalized, and clients cut discretionary technology spending, pushing the sector closer to historical averages.
The people quoted above also toldMintthat potential buyers such as private equity firm ChrysCapital and Pune-based IT services firm Persistent Systems Ltd had evaluated the deal earlier.
“Persistent even reached the exclusivity stage, but all these deals fell through due to the company’s high valuation expectations,"" the first person added.
""As a matter of policy, we don't comment on market rumours and speculations,"" said a Zensar Technologies spokesperson in response to Mint's email.
Emails sent to Mastek, Persistent Systems, EY and ChrysCapital went unanswered until press time.
“I think it is as simple as Zensar is looking to participate in the industry consolidation and feels it needs to add scale quickly. Mastek comes at an attractive price and has a complimentary set of logos,"" said Peter Bendor-Samuel, founder of Everest Group.
""It is likely that Zensar believes it can use the Mastek beachhead in these clients to cross-sell additional services. Mastek does not seem to offer many new capabilities but footholds in new firms and new industries,"" he said.
If Pune-based Zensarwere to buy a stake in Mastek, the promoter shareholding would fall to about 18–20%, down nearly half from current levels. At present, promoters and promoter group entities own 35.77% of Mastek, according to BSE data.
“Zensar is an efficient player and its margins are strong. If this deal goes through, it will add scale and also help them add new capabilities,"" the first person quoted above said.
The proposed sale comes at a time when Mastek has been losing share to larger peers. It recently missed out on a $1.6 billion IT modernisation contract from the UK’s public healthcare provider, the National Health Service, which was awarded to Infosys Ltd.
Mastek derives 57% of its full-year revenue from the UK, where it handles large government and civic contracts, primarily in the government and healthcare verticals. The company has also been grappling with senior management churn. Raghavendra Jha resigned as chief financial officer in June last year, less than a month into the role, citing personal reasons.
Zensar Technologies is expected to see lower business from Cisco Systems, one of its top five clients, as the US technology major reduces the number of IT vendors it works with. The company has also struggled to expand its business with telecom, media, and technology clients, which together account for about a fifth of its revenue.
Its path to the $1 billion revenue milestone has been under scrutiny after it reported full-year revenue declines in two of the last five years, raising concerns among analysts about its growth trajectory.
“When the current CEO stepped in, he aspired ZENT to move up one quadrant a year at a time from a revenue growth standpoint to the leaders quadrant in year four (FY27). FY24 being the first year, it was at the bottom-most quadrant on revenue growth but focused on getting margins to peer-matching levels. That happened rather quickly in FY24,"" Bank of Baroda Capital Markets analysts Girish Pai and Lopa Notaria said in a note dated 24 January.
Access to the UK market is expected to support growth amid an uncertain demand environment. Each of Tata Consultancy Services’ last five mega deals has come from the UK, while Infosys’ latest mega deal was also from the region.
“Mastek’s UK presence, combined with Zensar’s digital and engineering capabilities, could create a more complete proposition for European enterprises that are consolidating vendors and raising governance expectations,"" Phil Fersht, chief executive of HFS Research, said.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.
You are now subscribed to our newsletters. In case you can’t find any email from our side, please check the spam folder.",
business_standard,technology,OpenAI unsatisfied with Nvidia chips and looking for alternatives: Report - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxPc0w5VUdKWEl6cnhYRlppV3pER3RQaTJSQ29wRnBoVzNiRzdOY2p1d180S0t1ajhBZU1YNWN0UnllSmdCaTkyWllLRzJqZkQtamRhYm5XWG54Z19wOHQ1dXFrSGlFX28wLXdFb1hlMWhDNjFBZ3E4TW9BVGFjUlkzazhlV1owOHhCWlBNckRkaTdNOVI1czlHZ1Nya2pXN2FyS1p3cGtsQ091ZDJQaWlLeC04M281eXJQTHR3SDl3MFBCUlFWNEI4NWMzLWdFSE1CRHBMZEVvOTVLMEV6TFoyOdIB5gFBVV95cUxNUTJndmZ2UXppOTJ6d0s0SEEzWkx2WURmUC0waG9YR3FPX2NnVk1fM0x6OWJaM1N0ZVhrQ2lNVEdIc0RBWHpxUHVXYTdmUVp6amNQcVl6a2dpYkFvN3M0Vms1aDJld2ZsQmNDNXVfUVk3RjFQcXduNmgxTmVMUE5kRms0RDBKY2wyWUk2UzFqLVZjNXZWdjJqWTYxYWwxVEdPa2h5ckcteS1fU010Y29jcDRxRGF3Um9aNzM3QnpvR1JpSVhFZXh5ZmJJQ29DaWJvZXhSQU5zOEhCQWg1QkMyZzZKVnVIdw?oc=5"" target=""_blank"">OpenAI unsatisfied with Nvidia chips and looking for alternatives: Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMi4AFBVV95cUxPc0w5VUdKWEl6cnhYRlppV3pER3RQaTJSQ29wRnBoVzNiRzdOY2p1d180S0t1ajhBZU1YNWN0UnllSmdCaTkyWllLRzJqZkQtamRhYm5XWG54Z19wOHQ1dXFrSGlFX28wLXdFb1hlMWhDNjFBZ3E4TW9BVGFjUlkzazhlV1owOHhCWlBNckRkaTdNOVI1czlHZ1Nya2pXN2FyS1p3cGtsQ091ZDJQaWlLeC04M281eXJQTHR3SDl3MFBCUlFWNEI4NWMzLWdFSE1CRHBMZEVvOTVLMEV6TFoyOdIB5gFBVV95cUxNUTJndmZ2UXppOTJ6d0s0SEEzWkx2WURmUC0waG9YR3FPX2NnVk1fM0x6OWJaM1N0ZVhrQ2lNVEdIc0RBWHpxUHVXYTdmUVp6amNQcVl6a2dpYkFvN3M0Vms1aDJld2ZsQmNDNXVfUVk3RjFQcXduNmgxTmVMUE5kRms0RDBKY2wyWUk2UzFqLVZjNXZWdjJqWTYxYWwxVEdPa2h5ckcteS1fU010Y29jcDRxRGF3Um9aNzM3QnpvR1JpSVhFZXh5ZmJJQ29DaWJvZXhSQU5zOEhCQWg1QkMyZzZKVnVIdw?oc=5,2026-02-03 04:28:25+00:00,,
reuters,world,Trump seeks $1 billion from Harvard as deal proves elusive - Reuters,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOa0NxOHJsTmZtX3EyYkVoZUwwUFhrdllHcU40cWl2N3E2QUZZZlg3eGR3Y0Uwb25nRHotSTJEcVdFajZZUERkRExIczVuNEsxaUdQR3EzSlRPQjBmU0pzLThlUHhxMjAxbHVNY29iR3lEOW85SDBUbU5qSDVnRFFJbGVfVTFibWdyZ1R4SGJkaUt4Q2NvOF9uaA?oc=5"" target=""_blank"">Trump seeks $1 billion from Harvard as deal proves elusive</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMimAFBVV95cUxOa0NxOHJsTmZtX3EyYkVoZUwwUFhrdllHcU40cWl2N3E2QUZZZlg3eGR3Y0Uwb25nRHotSTJEcVdFajZZUERkRExIczVuNEsxaUdQR3EzSlRPQjBmU0pzLThlUHhxMjAxbHVNY29iR3lEOW85SDBUbU5qSDVnRFFJbGVfVTFibWdyZ1R4SGJkaUt4Q2NvOF9uaA?oc=5,2026-02-03 04:30:21+00:00,,
livemint,companies,Is Zerodha down? Users flag glitches on app as markets rally after India-US trade deal,"Zerodha faces significant outages on 3 February, with users reporting issues with sell orders and account visibility. Despite the Indian stock market rally, the company has not yet addressed these complaints on social media, leading to user frustration and calls for accountability.",https://www.livemint.com/companies/news/is-zerodha-down-users-flag-glitches-on-app-as-markets-rally-after-india-us-trade-deal-11770092766744.html,2026-02-03 04:40:37+00:00,"Another user on X posted to attract the company's attention to the downtime. “What's happening? Funds are not showing up after selling my holdings! Fix it ASAP [sic].”
CA Paras Kenia claimed this was a repeated issue with the app. “On a Big day you failed. Who shall be held responsible for this issues. Chart settings changed. Can't see positions correctly as prices are not updated. Can't take entry or exits. Zerodha I have noticed on all such big events or occasion this happens [sic],” Kenia wrote.
At the time of writing, Zerodha had not addressed the outage through its official social media accounts.
Please note that this report is based on user-generated content from social media.LiveMinthas not independently verified the claims and does not endorse them.
Notably, US President Donald Trump confirmed that reciprocal tariffs on Indian goods would be reduced from 50% to 18%, following prolonged negotiations.
Disclaimer:This story is for educational purposes only. The views and recommendations made above are those of individual analysts or broking companies, and not of Mint. We advise investors to check with certified experts before making any investment decisions.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
reuters,world,"India to ramp up purchases of US oil, arms, aircraft; open some farm access - Reuters","<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSzZzTjdoSGxlTXRtTTVxZUZSMVRDRF8wc2VNaUdHLVBMWlMyeHVPTlhMcV9FR204Q2VBbDRfeFlRN0lBUlE0Z1NqeXAxYkp1SGlzS2ttUHQwNGtSM2ItNTdYaEgyWTQtMlN0eGg2S2tET3hHNDhuc0tSRGJjQUpNVDNOa0UxU1RvUlVIME53VVVuMkZYSy1EMmthTGRUa2t5UW0yd1pfblg5SnZzaHA0Tmp6SDNOR09OblJTV0RWcWhBQjg?oc=5"" target=""_blank"">India to ramp up purchases of US oil, arms, aircraft; open some farm access</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSzZzTjdoSGxlTXRtTTVxZUZSMVRDRF8wc2VNaUdHLVBMWlMyeHVPTlhMcV9FR204Q2VBbDRfeFlRN0lBUlE0Z1NqeXAxYkp1SGlzS2ttUHQwNGtSM2ItNTdYaEgyWTQtMlN0eGg2S2tET3hHNDhuc0tSRGJjQUpNVDNOa0UxU1RvUlVIME53VVVuMkZYSy1EMmthTGRUa2t5UW0yd1pfblg5SnZzaHA0Tmp6SDNOR09OblJTV0RWcWhBQjg?oc=5,2026-02-03 04:46:12+00:00,,
reuters,world,Iran president gives go-ahead for talks with US - Reuters,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxNTHF3a1RkQVI5TGJWOGFfRGJfSV9wa09jU0hhelFyU1JhcXBtSEM0UVRfSFJ5aXRTbk01ZjYzRlZreFU2YjY4b2FLSzJuRlViN0pTMzd0ZWZtWmVaZU54cldUQzZhQUNXV3dzUTRHQlNiaDhEd3BKbTFacTV5LUdOVGtCMTBtMTlPMjJwUUN3?oc=5"" target=""_blank"">Iran president gives go-ahead for talks with US</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxNTHF3a1RkQVI5TGJWOGFfRGJfSV9wa09jU0hhelFyU1JhcXBtSEM0UVRfSFJ5aXRTbk01ZjYzRlZreFU2YjY4b2FLSzJuRlViN0pTMzd0ZWZtWmVaZU54cldUQzZhQUNXV3dzUTRHQlNiaDhEd3BKbTFacTV5LUdOVGtCMTBtMTlPMjJwUUN3?oc=5,2026-02-03 05:20:33+00:00,,
reuters,world,"Morning Bid: Trump cuts India deal, Australia hikes - Reuters","<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE1zMkp4MHpwbGVpYXZoZnRNdmpGWGZzQUpoY1ZKanBFQ2hFbDA0anNwQ0g0emlFeVZDa2NacEVoYVFnbFBUcURqeWlrSHlPSWdsaVNtQkpwTzVmYURXMjIyaDA2Z3J5Y2pMdzFTbVZtTllUdlZlcm11bm14ZDdWeUE?oc=5"" target=""_blank"">Morning Bid: Trump cuts India deal, Australia hikes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMif0FVX3lxTE1zMkp4MHpwbGVpYXZoZnRNdmpGWGZzQUpoY1ZKanBFQ2hFbDA0anNwQ0g0emlFeVZDa2NacEVoYVFnbFBUcURqeWlrSHlPSWdsaVNtQkpwTzVmYURXMjIyaDA2Z3J5Y2pMdzFTbVZtTllUdlZlcm11bm14ZDdWeUE?oc=5,2026-02-03 05:33:00+00:00,,
livemint,markets,"Reliance share price jumps 7% after this acquisition update, India-US trade deal optimism — Time to buy?","Shares of Reliance Industries zoomed up to 7% in intraday trading on Tuesday, February 3, following the announcement of the acquisition of Sikhya Entertainment Private Limited by the company's subsidiary.",https://www.livemint.com/market/stock-market-news/reliance-share-price-jumps-7-after-this-acquisition-update-by-reliance-jio-11770096779642.html,2026-02-03 05:37:01+00:00,"Reliance Industries share price rallied 7.11% to₹1489 apiece on the BSE in the morning trade, cutting the year-to-date (YTD) losses to 8%. As of 11.30 am, the stock of India's most valuable company was higher by 4% at₹1447.35.
India-US trade deal announced last night lowers the US tariffs on Indian goods to 18% from 50%, removing a key overhang on the Indian stock market.
US President Donald Trump announced the deal on social media following a call with Indian Prime Minister Narendra Modi. He noted that India agreed to halt Russian oil purchases and lower trade barriers on US exports.
As part of the deal, India has agreed to buy petroleum, defence goods, electronics, pharma and telecom products as well as aircraft from the US, a government official toldReuters.
""Even though India has reduced its purchase of crude oil from Russia in recent months, it is unlikely to cease all purchases immediately, which could be disruptive to India’s economic growth,"" Moody's was quoted as saying byReuters.
Reliance Industries was the dominant buyer of Russian crude imports to India, accounting for ~45%. The company, however, paused Russian crude imports in January for the first time since 2022, as per aBloombergreport amid pressure from Trump on India to halt crude oil purchases from Moscow.
“While there is speculation that purchases of discounted Russian crude could be curtailed under evolving geopolitical alignments, the market seems to be discounting this risk as manageable. Reliance has consistently demonstrated flexibility in crude procurement, and India’s overall import basket remains diversified enough to cushion the impact of any single supply adjustment,” he said.
As a result, near-term refining margin volatility is being viewed as cyclical rather than structural, Dasani opined, adding that the company could benefit from the India-US trade deal that strengthens the longer-term narrative around energy cooperation, technology partnerships, and capital inflows.
In another development, Reliance Strategic Business Ventures, a wholly owned subsidiary of Reliance Industries, on February 2, acquired a 50.1% equity stake in Sikhya Entertainment Private Limited.
Sikhaya is one of India’s most globally recognised and awarded production houses.
The deal involves a combination of primary and secondary transactions, for an aggregate cash consideration of₹150 crore. This acquisition enables Jio Studios, the media and content arm of RIL, to further consolidate its pre-eminent position in the media and entertainment sector, the company's press filing said.
Disclaimer: This story is for educational purposes only. The views and recommendations expressed are those of individual analysts or broking firms, not Mint. We advise investors to consult with certified experts before making any investment decisions.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
economic_times,ai,Cisco AI Summit 2026: Where the World’s AI Decisions Begin Today,"Streaming live today, February 3, from 10:30 PM to 9:30 AM IST, the Cisco AI Summit 2026 brings together a rare gathering of global AI leaders to examine how artificial intelligence is being built, scaled, and governed at enterprise level. Live-streamed by The Economic Times and open with free registration, the summit offers real-time access to conversations that are shaping the future of AI, at a moment when the stakes have never been higher.",https://economictimes.indiatimes.com/ai/ai-insights/cisco-ai-summit-2026-where-the-worlds-ai-decisions-begin-today/articleshow/127876827.cms,2026-02-03 05:40:01+00:00,"Streaming live today, February 3, from 10:30 PM to 9:30 AM IST, the Cisco AI Summit 2026 brings together a rare gathering of global AI leaders to examine how artificial intelligence is being built, scaled, and governed at enterprise level. Live-streamed by The Economic Times and open with free registration, the summit offers real-time access to conversations that are shaping the future of AI, at a moment when the stakes have never been higher.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
livemint,markets,"Rupee finds its footing after India-US trade deal, outlook turns less bearish","This has come as foreign direct investment slowed as dollar-adjusted returns on Indian investments declined. However, the trade deal is expected to support capital inflows and improve the balance of payments position.",https://www.livemint.com/market/indian-rupee-us-india-trade-deal-rupee-vs-dollar-us-tariffs-fiis-11770094831164.html,2026-02-03 05:41:02+00:00,"In abig single-day gain, the rupee sprinted from 91.5163 to the US dollar at close of Monday to 90.2725 per dollar on Tuesday’s close, a rise of 124 paise or₹1.2438, according to data by Bloomberg. In intraday trading, the Indian currency hit its highest level at 90.0500 since 14 January.
Market participants believe the trade deal with the US will stabilize the rupee near the 90-per-dollar mark in the near term, and slow the pace of depreciation in the next financial year.
Welcoming the agreement, Dhiraj Relli, managing director and CEO of HDFC Securities said, “At 18%, India’s tariff rate is now lower than that of several major Asian trading partners, supporting growth in labour-intensive and export-oriented sectors such as textiles, gems and jewellery, and engineering goods.”
Market participants said the agreement removes a chunk of policy and tariff uncertainty that had triggered record equity outflows last year, making the Indian unit the worst-performing Asian currency in 2025, down 6% for the year and 2% last month.
“The US-India trade deal will improve sentiment, so in the near term, the rupee will stay closer to the 90 levels. It may even briefly touch below but it will definitely improve sentiment,” said Gaura Sengupta, chief economist at IDFC First Bank.
According to Ritesh Bhansali, deputy chief executive officer at Mecklai Financial Services said, after the kneejerk reaction on Tuesday, 92 looks like a peak. Broadly, 89-91 looks like a reasonable band in the near term.
“With the trade deal, there is a possibility of further rupee appreciation from here on,” Bhansali said. “We will see the impact of this announcement in the coming weeks, but after that the rupee will start consolidating again.”
“The major issue for INR and why the depreciation has been is because of capital outflows, and the current account was never an issue because India front-loaded its exports to the US,” Sengupta said. For the April-December period, India’s exports to the US rose 10% on year, cushioning the current account despite global trade disruptions.
This has come as foreign direct investment slowed as dollar-adjusted returns on Indian investments declined. However, the trade deal is expected to support capital inflows and improve the balance of payments position.
“The BoP which was a large deficit in FY26 should become a very small negative in FY27… we still expect that you will have a much more moderate or gradual pace of depreciation,” Sengupta said, pegging that FY27 depreciation at around 3%, compared with expectations of 6% earlier.
Meanwhile, market participants will also eye the Reserve Bank of India’s Monetary Policy Committee's decision, to be announced on Friday after its 4-6 February meeting.
The MPC is likely to keep policy rates unchanged, signalling a prolonged pause after aggressive front-loaded easing over the past year, even as liquidity conditions remain tight and bond yields are elevated.
AMintpoll of 10 economists shows nine expecting a pause at 5.25%, while one anticipates a 25-basis-point cut to 5.00%.
The central bank is also expected to maintain its ‘neutral’ stance, which allows it to move in either direction.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
